atoll,isl_type,island,2014Male,2014Female,2015Male,2015Female,2016Male,2016Female,2017Male,2017Female,2018Male,2018Female,2019Male,2019Female,2020Male,2020Female,2021Male,2021Female,2022Male,2022Female,2023Male,2023Female,2024Male,2024Female,2025Male,2025Female,2026Male,2026Female,2027Male,2027Female,2028Male,2028Female,2029Male,2029Female,2030Male,2030Female,2031Male,2031Female,2032Male,2032Female,2033Male,2033Female,2034Male,2034Female,2035Male,2035Female,2036Male,2036Female,2037Male,2037Female,2038Male,2038Female,2039Male,2039Female,2040Male,2040Female,2041Male,2041Female,2042Male,2042Female,2043Male,2043Female,2044Male,2044Female,2045Male,2045Female,2046Male,2046Female,2047Male,2047Female,2048Male,2048Female,2049Male,2049Female,2050Male,2050Female,2051Male,2051Female,2052Male,2052Female,2053Male,2053Female,2054Male,2054Female
M,admin,Mulah,581.9005313,612.0994687,584.6920298,614.3834219,587.2297556,616.4136026,589.2599362,617.1749203,590.5287991,617.6824655,591.0363443,617.936238,591.2901169,617.936238,590.2750266,616.6673751,589.5137088,615.1447396,587.2297556,612.3532412,584.1844846,608.5466525,580.1241233,604.9938363,575.5562168,600.4259299,571.2420829,594.5891605,565.9128587,589.7674814,560.837407,584.1844846,555.7619554,578.6014878,550.6865037,572.5109458,545.1035069,566.4204038,539.5205101,560.3298618,533.1761955,553.4780021,527.5931987,547.8950053,521.2488842,540.789373,515.1583422,534.1912859,509.3215728,527.8469713,503.2310308,520.741339,496.8867163,512.8743889,490.5424017,505.2612115,483.690542,497.648034,476.3311371,489.2735388,468.7179596,480.3914984,460.3434644,470.7481403,451.461424,460.597237,442.0718385,449.9387885,432.4284803,438.5190223,422.0238045,426.3379384,411.1115834,412.8879915,398.9304995,399.6918172,386.4956429,384.7192349,372.7919235,369.4928799,359.5957492,354.266525
M,admin,Muli,377.6992561,397.3007439,379.5111583,398.7832094,381.1583422,400.1009564,382.4760893,400.5951116,383.2996812,400.9245484,383.629118,401.0892667,383.7938363,401.0892667,383.1349628,400.2656748,382.6408077,399.2773645,381.1583422,397.4654623,379.1817216,394.9946865,376.5462274,392.6886291,373.5812965,389.7236982,370.781084,385.9351753,367.3219979,382.805526,364.0276302,379.1817216,360.7332625,375.5579171,357.4388948,371.6046759,353.8150903,367.6514346,350.1912859,363.6981934,346.0733262,359.250797,342.4495218,355.6269926,338.3315622,351.0148778,334.3783209,346.7321998,330.5897981,342.6142402,326.6365569,338.0021254,322.5185972,332.8958555,318.4006376,327.9543039,313.9532412,323.0127524,309.1764081,317.5770457,304.2348565,311.8119022,298.7991498,305.5526036,293.0340064,298.9638682,286.9394261,292.0456961,280.6801275,284.6333688,273.9266738,276.7268863,266.8437832,267.9968119,258.9373007,259.4314559,250.8660999,249.7130712,241.9713071,239.8299681,233.4059511,229.946865
M,admin,Naalaafushi,197.8656748,208.1343252,198.8148778,208.9109458,199.6777896,209.6012752,200.368119,209.8601488,200.7995749,210.0327311,200.9721573,210.1190223,201.0584485,210.1190223,200.7132837,209.6875664,200.4544102,209.1698193,199.6777896,208.2206164,198.6422954,206.9262487,197.2616366,205.7181722,195.7083953,204.1649309,194.2414453,202.1802338,192.4293305,200.5407014,190.7035069,198.6422954,188.9776833,196.7438895,187.2518597,194.6729012,185.3534538,192.6019129,183.4550478,190.5309245,181.2977683,188.2010627,179.3993624,186.3026567,177.2420829,183.8865037,175.1710946,181.642933,173.1863974,179.4856536,171.1154091,177.0695005,168.9581296,174.394474,166.8008502,171.8057386,164.4709883,169.2170032,161.9685441,166.3693943,159.3798087,163.349203,156.5321998,160.0701382,153.5120085,156.618491,150.3192349,152.9942614,147.04017,149.1111583,143.5022317,144.9691817,139.7917109,140.3957492,135.6497343,135.9086079,131.4214665,130.8174283,126.7617428,125.6399575,122.2746015,120.4624867
M,admin,Kolhufushi,342.122423,359.877577,343.7636557,361.2204038,345.2556854,362.4140276,346.4493092,362.8616366,347.1953241,363.1600425,347.4937301,363.3092455,347.642933,363.3092455,347.0461211,362.5632306,346.5985122,361.6680128,345.2556854,360.02678,343.4652497,357.7887354,341.0780021,355.6998937,338.3923486,353.0142402,335.855898,349.5825717,332.7226355,346.7477152,329.738576,343.4652497,326.7545165,340.1827843,323.770457,336.6019129,320.4879915,333.0210414,317.205526,329.44017,313.4754516,325.4116897,310.1929862,322.1292242,306.4629118,317.9515409,302.8820404,314.0722635,299.4503719,310.3421892,295.8695005,306.1645058,292.1394261,301.5392136,288.4093518,297.0631243,284.3808714,292.5870351,280.0539851,287.6633369,275.5778959,282.4412327,270.6541977,276.7715197,265.4320935,270.8034006,259.9115834,264.5368757,254.2418704,257.8227418,248.1245484,250.6609989,241.7088204,242.7532412,234.5470776,234.9946865,227.2361318,226.1917109,219.1791711,217.2395324,211.4206164,208.2873539
M,admin,Dhiggaru,460.0620616,483.9379384,462.2690755,485.7436769,464.2754516,487.3487779,465.8805526,487.9506908,466.8837407,488.351966,467.2850159,488.5526036,467.4856536,488.5526036,466.6831031,487.5494155,466.0811902,486.3455898,464.2754516,484.138576,461.8678002,481.1290117,458.6575983,478.320085,455.0461211,474.7086079,451.6352816,470.0939426,447.4218916,466.2818278,443.4091392,461.8678002,439.3963868,457.4537726,435.3836344,452.6384697,430.9696068,447.8231668,426.5555792,443.007864,421.5396387,437.5906482,417.1256111,433.1766206,412.1096706,427.5587673,407.2943677,422.3421892,402.6797024,417.3262487,397.8643996,411.7083953,392.8484591,405.4886291,387.8325186,399.4695005,382.4153029,393.4503719,376.5968119,386.8293305,370.5776833,379.8070138,363.9566419,372.1827843,356.9343252,364.1572795,349.5107333,355.7304995,341.8865037,346.7018066,333.6603613,337.0712009,325.0329437,326.437407,315.4023379,316.0042508,305.5710946,304.1666312,294.7366631,292.1283741,284.3035069,280.0901169
M,admin,Maduvvari,170.5738576,179.4261424,171.392136,180.0956429,172.1360255,180.6907545,172.7311371,180.9139214,173.1030818,181.0626993,173.2518597,181.1370882,173.3262487,181.1370882,173.0286929,180.7651435,172.805526,180.3188098,172.1360255,179.5005313,171.2433581,178.3846971,170.053135,177.3432519,168.7141339,176.0042508,167.4495218,174.293305,165.8873539,172.879915,164.3995749,171.2433581,162.911796,169.6068013,161.424017,167.8214665,159.7874601,166.0361318,158.1509033,164.250797,156.2911796,162.2422954,154.6546227,160.6057386,152.794899,158.522848,151.0095643,156.5887354,149.2986185,154.7290117,147.5132837,152.6461211,145.65356,150.3400638,143.7938363,148.1083953,141.7853348,145.8767269,139.6280553,143.4218916,137.3963868,140.8182784,134.9415515,137.9914984,132.3379384,135.0159405,129.5855473,131.8916047,126.7587673,128.544102,123.7088204,124.9734325,120.5100956,121.0308183,116.9394261,117.162593,113.2943677,112.7736451,109.2773645,108.3103082,105.4091392,103.8469713
M,nadmin,Non-administrative islands,111,1,113.9238453,1.026340948,116.9247074,1.053375743,120.0046151,1.081122659,123.1656505,1.109600455,126.4099505,1.138828383,129.7397085,1.168826203,133.1571755,1.199614194,136.6646618,1.23121317,140.2645386,1.263644492,143.9592396,1.296930087,147.7512625,1.331092455,151.6431709,1.366154693,155.6375959,1.402140503,159.7372378,1.439074214,163.9448681,1.476980794,168.2633314,1.515885869,172.6955472,1.55581574,177.2445117,1.596797403,181.9133002,1.638858561,186.7050691,1.68202765,191.6230577,1.726333853,196.6705908,1.771807124,201.8510807,1.818478205,207.1680296,1.866378645,212.625032,1.915540829,218.225777,1.965997991,223.974051,2.017784243,229.8737399,2.070934594,235.9288323,2.125484975,242.1434215,2.181472265,248.5217089,2.238934314,255.0680064,2.297909967,261.7867396,2.358439095,268.6824506,2.420562618,275.7598012,2.484322533,283.0235759,2.549761945,290.4786854,2.616925093,298.1301694,2.685857382,305.9832009,2.756605413,314.0430886,2.829217014
F,admin,Feeali,386.2471474,421.7528526,395.2706968,430.1879097,404.0980821,438.2306385,412.7293032,445.0963826,420.5758679,451.9621267,427.8339403,459.4163632,436.2689973,466.6744355,443.7232338,472.7555232,450.5889779,478.8366108,456.8662297,484.5253702,463.7319738,490.802622,470.2053897,495.9028891,475.6979849,500.806992,481.7790726,506.1034232,487.0755038,510.6151979,492.9604273,514.9308084,497.6683661,518.8540908,502.7686332,523.3658655,507.6727361,526.3083273,512.1845108,531.0162661,517.0886137,533.9587278,521.2080602,537.6858461,526.1121631,541.2168002,530.820102,544.5515902,534.9395484,547.8863802,539.255159,550.828842,543.7669337,553.5751396,547.6902161,556.7137655,551.8096625,558.8715708,555.3406167,561.6178684,558.6754067,564.1680019,562.0101966,565.5411508,565.3449866,566.9142996,568.0912843,567.8951202,569.8567613,568.8759408,572.603059,569.4644331,574.1723719,569.268269,575.1531925,569.0721049,576.1340131,568.4836125,577.1148337,566.9142996,577.1148337,565.3449866
F,admin,Biledhdhoo,414.9288662,453.0711338,424.6224812,462.1325564,434.1053654,470.7725176,443.3775188,478.1480942,451.8067492,485.5236708,459.6037873,493.5314397,468.66521,501.3284778,476.6729789,507.8611313,484.0485555,514.3937849,490.7919398,520.5049769,498.1675164,527.2483613,505.1216315,532.727361,511.0220927,537.99563,517.5547463,543.6853605,523.2444768,548.532168,529.5663996,553.1682447,534.6239378,557.3828599,540.1029376,562.2296674,545.3712066,565.3906288,550.2180141,570.448167,555.4862831,573.6091284,559.911629,577.6130129,565.179898,581.4061665,570.2374363,584.9885895,574.6627822,588.5710124,579.2988589,591.7319738,584.1456664,594.6822044,588.3602816,598.0538966,592.7856276,600.3719349,596.5787813,603.3221656,600.1612042,606.0616655,603.7436271,607.5367808,607.32605,609.0118961,610.2762807,610.0655499,612.1728575,611.1192037,615.1230881,611.751396,616.8089342,611.5406652,617.862588,611.3299345,618.9162418,610.6977422,619.9698956,609.0118961,619.9698956,607.32605
F,admin,Magoodhoo,244.7506676,267.2493324,250.4685603,272.594319,256.062151,277.6907016,261.5314397,282.0412722,266.5035203,286.3918427,271.1026948,291.1153193,276.4476815,295.7144938,281.171158,299.5678563,285.5217286,303.4212187,289.4993931,307.0259772,293.8499636,311.0036417,297.9519301,314.2354941,301.4323865,317.3430444,305.285749,320.6991988,308.6419034,323.5581452,312.3709638,326.2927895,315.3542122,328.7788298,318.5860646,331.6377762,321.693615,333.5023064,324.5525613,336.4855547,327.6601117,338.350085,330.270454,340.7118233,333.3780044,342.9492595,336.3612527,345.0623938,338.971595,347.175528,341.7062394,349.0400583,344.5651857,350.7802865,347.051226,352.7691187,349.6615683,354.1364409,351.8990046,355.8766691,354.0121389,357.4925953,356.1252731,358.3627094,358.2384074,359.2328235,359.9786356,359.8543336,361.0973537,360.4758437,362.8375819,360.8487497,363.8319981,360.7244477,364.4535081,360.6001457,365.0750182,360.2272396,365.6965283,359.2328235,365.6965283,358.2384074
F,admin,Dharaboodhoo,183.0849721,199.9150279,187.3622238,203.9133285,191.5464919,207.7256616,195.6377762,210.9800923,199.3571255,214.2345229,202.7975237,217.7679048,206.7958242,221.208303,210.3292061,224.0907987,213.5836368,226.9732945,216.5591163,229.6698228,219.813547,232.6453023,222.8820102,235.0628793,225.4855547,237.3874727,228.3680505,239.8980335,230.8786113,242.0366594,233.6681233,244.0823015,235.8997329,245.9419762,238.31731,248.0806021,240.6419034,249.4753581,242.7805293,251.7069677,245.1051226,253.1017237,247.057781,254.8684147,249.3823744,256.5421219,251.613984,258.1228454,253.5666424,259.7035688,255.6122845,261.0983248,257.7509104,262.4000971,259.6105851,263.8878369,261.5632435,264.9106579,263.2369507,266.2124302,264.8176742,267.4212187,266.3983977,268.0721049,267.9791211,268.722991,269.2808934,269.1879097,270.117747,269.6528284,271.4195193,269.9317796,272.1633892,269.8387958,272.6283078,269.7458121,273.0932265,269.4668609,273.5581452,268.722991,273.5581452,267.9791211
F,admin,Nilandhoo,739.9883467,808.0116533,757.2760379,824.1718864,774.1879097,839.5804807,790.7239621,852.7341588,805.7567371,865.8878369,819.6620539,880.1689731,835.822287,894.0742899,850.1034232,905.7246905,863.2571012,917.375091,875.2833212,928.2738529,888.4369993,940.3000728,900.8390386,950.0713765,911.3619811,959.4668609,923.0123816,969.613984,933.1595047,978.2578296,944.4340859,986.5258558,953.4537509,994.0422433,963.2250546,1002.686089,972.620539,1008.323379,981.2643846,1017.343044,990.6598689,1022.980335,998.5520757,1030.120903,1007.94756,1036.885652,1016.967225,1043.274581,1024.859432,1049.663511,1033.127458,1055.300801,1041.771304,1060.562272,1049.287691,1066.575382,1057.179898,1070.709395,1063.944647,1075.970867,1070.333576,1080.856519,1076.722505,1083.487254,1083.111435,1086.11799,1088.372906,1087.997087,1091.75528,1089.876184,1097.016752,1091.003642,1100.023307,1090.627822,1101.902403,1090.252003,1103.7815,1089.124545,1105.660597,1086.11799,1105.660597,1083.111435
F,nadmin,Non-administrative islands,44,1,45.15900173,1.026340948,46.34853267,1.053375743,47.56939698,1.081122659,48.82242002,1.109600455,50.10844887,1.138828383,51.42835294,1.168826203,52.78302453,1.199614194,54.17337946,1.23121317,55.60035766,1.263644492,57.06492381,1.296930087,58.56806803,1.331092455,60.11080649,1.366154693,61.69418215,1.402140503,63.31926542,1.439074214,64.98715493,1.476980794,66.69897823,1.515885869,68.45589258,1.55581574,70.25908572,1.596797403,72.10977667,1.638858561,74.00921659,1.68202765,75.95868955,1.726333853,77.95951347,1.771807124,80.013041,1.818478205,82.12066039,1.866378645,84.28379648,1.915540829,86.50391162,1.965997991,88.7825067,2.017784243,91.12112213,2.070934594,93.52133891,2.125484975,95.98477968,2.181472265,98.51310982,2.238934314,101.1080386,2.297909967,103.7713202,2.358439095,106.5047552,2.420562618,109.3101915,2.484322533,112.1895256,2.549761945,115.1447041,2.616925093,118.1777248,2.685857382,121.2906382,2.756605413,124.4855486,2.829217014
Dh,admin,Meedhoo,417.9151744,438.0848256,421.7877474,441.1506126,425.337606,444.0550424,427.7579642,447.1208294,430.662394,448.8957587,433.0827521,450.9934025,434.8576814,452.4456173,436.4712535,453.5751178,437.600754,454.0591894,438.2461828,454.3819039,438.8916117,454.8659755,438.8916117,453.8978322,438.5688973,452.7683318,438.2461828,451.9615457,437.9234684,450.9934025,436.9553252,450.1866164,436.4712535,448.7344015,436.1485391,448.0889727,435.5031103,446.9594722,434.3736098,445.8299717,433.8895382,444.539114,433.0827521,442.9255419,431.9532516,441.1506126,430.5010368,439.3756833,429.0488219,436.9553252,427.7579642,434.6963242,425.4989632,432.1146089,423.2399623,429.0488219,420.3355325,425.6603205,417.5924599,421.9491046,414.2039585,417.9151744,410.3313855,412.9131008,406.136098,407.7496701,401.6180961,401.7794533,396.2933082,395.9705938,390.9685203,389.3549482,384.3528746,382.0938737,377.8985862,374.671442,371.1215834,366.6035815,363.3764373,358.535721,355.9540057,349.6610745
Dh,admin,Badidhoo,348.5881244,365.4118756,351.8182846,367.9690858,354.7792648,370.3917059,356.798115,372.9489161,359.2207352,374.4294062,361.2395853,376.1790763,362.7200754,377.3903864,364.0659755,378.3325165,365.0081056,378.7362865,365.5464656,379.0054665,366.0848256,379.4092366,366.0848256,378.6016965,365.8156456,377.6595664,365.5464656,376.9866164,365.2772856,376.1790763,364.4697455,375.5061263,364.0659755,374.2948162,363.7967955,373.7564562,363.2584354,372.8143261,362.3163054,371.872196,361.9125353,370.795476,361.2395853,369.4495759,360.2974552,367.9690858,359.0861451,366.4885957,357.8748351,364.4697455,356.798115,362.5854854,354.9138549,360.4320452,353.0295947,357.8748351,350.6069746,355.0484449,348.3189444,351.9528746,345.4925542,348.5881244,342.262394,344.4158341,338.7630537,340.1089538,334.9945335,335.1291235,330.5530631,330.2838831,326.1115928,324.7656927,320.5934025,318.7091423,315.2098021,312.5180019,309.5570217,305.7885014,303.0967012,299.0590009,296.9055608,291.6565504
Dh,admin,Ribudhoo,122.0546654,127.9453346,123.1856739,128.8407163,124.2224317,129.6889727,124.929312,130.5843544,125.7775683,131.1027333,126.4844486,131.7153629,127.0028275,132.139491,127.4740811,132.4693685,127.8039585,132.6107446,127.9924599,132.7049953,128.1809614,132.8463713,128.1809614,132.5636192,128.0867107,132.2337418,127.9924599,131.998115,127.8982092,131.7153629,127.6154571,131.4797361,127.4740811,131.0556079,127.3798303,130.8671065,127.1913289,130.537229,126.8614515,130.2073516,126.7200754,129.8303487,126.4844486,129.3590952,126.1545712,128.8407163,125.730443,128.3223374,125.3063148,127.6154571,124.929312,126.9557022,124.269557,126.2016965,123.6098021,125.3063148,122.7615457,124.3166824,121.9604147,123.2327992,120.9707823,122.0546654,119.8397738,120.5937795,118.6145146,119.0857681,117.2950047,117.3421301,115.739868,115.6456173,114.1847314,113.7134779,112.2525919,111.5928369,110.3675778,109.4250707,108.3883129,107.068803,106.1262959,104.7125353,103.9585297,102.1206409
Dh,admin,Hulhudheli,332.4769086,348.5230914,335.5577757,350.9621112,338.3819039,353.2727615,340.3074458,355.7117813,342.6180961,357.1238454,344.5436381,358.7926484,345.9557022,359.9479736,347.2393968,360.8465598,348.137983,361.2316682,348.6514609,361.4884072,349.1649387,361.8735156,349.1649387,361.1032988,348.9081998,360.2047125,348.6514609,359.5628652,348.394722,358.7926484,347.6245052,358.1508011,347.2393968,356.995476,346.9826579,356.4819981,346.46918,355.5834119,345.5705938,354.6848256,345.1854854,353.6578699,344.5436381,352.3741753,343.6450518,350.9621112,342.4897267,349.5500471,341.3344015,347.6245052,340.3074458,345.8273327,338.5102733,343.7734213,336.7131008,341.3344015,334.4024505,338.6386428,332.2201697,335.6861451,329.5244109,332.4769086,326.4435438,328.4974552,323.1059378,324.3896324,319.5115928,319.6399623,315.2754006,315.0186616,311.0392083,309.7555137,305.7760603,303.9788878,300.6412818,298.0738926,295.2497644,291.6554194,289.0880302,285.2369463,283.1830349,278.1766258
Dh,admin,Maaeboodhoo,288.537229,302.462771,291.2109331,304.5794533,293.6618285,306.5847314,295.3328935,308.7014138,297.3381715,309.9268615,299.0092366,311.3751178,300.2346843,312.3777568,301.3487276,313.1575872,302.128558,313.4918002,302.5741753,313.7146089,303.0197926,314.0488219,303.0197926,313.3803959,302.796984,312.6005655,302.5741753,312.0435438,302.3513666,311.3751178,301.6829406,310.8180961,301.3487276,309.8154571,301.1259189,309.3698398,300.6803016,308.5900094,299.9004713,307.8101791,299.5662582,306.9189444,299.0092366,305.804901,298.2294062,304.5794533,297.2267672,303.3540057,296.2241282,301.6829406,295.3328935,300.1232799,293.7732328,298.3408106,292.2135721,296.2241282,290.2082941,293.8846371,288.3144204,291.3223374,285.9749293,288.537229,283.3012253,285.0836946,280.4047125,281.5187559,277.2853911,277.3967955,273.6090481,273.3862394,269.932705,268.8186616,265.3651272,263.8054665,260.9089538,258.6808671,256.2299717,253.1106503,250.8825636,247.5404336,245.7579642,241.4131951
Dh,admin,Kudahuvadhoo,1080.427898,1132.572102,1090.439585,1140.498021,1099.616965,1148.006786,1105.87427,1155.932705,1113.383035,1160.521395,1119.640339,1165.944392,1124.229029,1169.698775,1128.400566,1172.61885,1131.320641,1173.870311,1132.989255,1174.704618,1134.65787,1175.956079,1134.65787,1173.453157,1133.823563,1170.533082,1132.989255,1168.447314,1132.154948,1165.944392,1129.652026,1163.858624,1128.400566,1160.104241,1127.566258,1158.435627,1125.897644,1155.515551,1122.977568,1152.595476,1121.726107,1149.258247,1119.640339,1145.086711,1116.720264,1140.498021,1112.965881,1135.909331,1109.211499,1129.652026,1105.87427,1123.811876,1100.034119,1117.137418,1094.193968,1109.211499,1086.685203,1100.451272,1079.593591,1090.856739,1070.833365,1080.427898,1060.821678,1067.496136,1049.975683,1054.14722,1038.295382,1038.712535,1024.529312,1023.695005,1010.763242,1006.591706,993.6599434,987.8197926,976.9737983,968.6307257,959.4533459,947.7730443,939.4299717,926.9153629,920.2409048,903.9719133
